onset	duration	Subject	sample	trial_type	response_time	stimulus	run
121.217	5	9	735478	selfRoleBlock	2.645	challenges the group's beliefs	1
128.232	5	9	742493	selfRoleBlock	3.606	cleans and tidies up after others	1
139.251	5	9	753512	selfRoleBlock	1.95	shares study notes with others	1
154.272	5	9	768533	friendTraitBlock	2.481	cold and aloof	1
165.29	5	9	779551	friendTraitBlock	2.104	greedy or power-hungry	1
176.309	5	9	790570	friendTraitBlock	3.557	"artistic, appreciating aesthetics"	1
183.324	5	9	797585	friendTraitBlock	2.449	clever and cunning	1
192.341	5	9	806602	friendTraitBlock	2.839	happy and cheerful	1
205.36	5	9	819621	selfTraitBlock	4.62	"promiscuous, sleeping around a lot"	1
212.376	5	9	826637	selfTraitBlock	5.477	considerate and kind	1
221.382	5	9	835643	selfTraitBlock	1.488	romantic or charming	1
232.401	5	9	846662	selfTraitBlock	4.379	finds fault with others	1
241.417	5	9	855678	selfTraitBlock	4.521	"hurried, impatient"	1
256.439	5	9	870700	friendRoleBlock	4.548	maintains the group's traditions and rituals	1
267.457	5	9	881718	friendRoleBlock	4.182	loosens up the group	1
276.474	5	9	890735	friendRoleBlock	3.086	creates rules for the group	1
285.49	5	9	899751	friendRoleBlock	2.422	barters with others on behalf of the group	1
296.509	5	9	910770	friendRoleBlock	5.365	discovers new knowledge for the group	1
307.517	5	9	921778	friendGroupBlock	3.227	liberals	1
318.535	5	9	932796	friendGroupBlock	1.295	nerds	1
329.553	5	9	943814	friendGroupBlock	2.79	fraternity or sorority members	1
338.57	5	9	952831	friendGroupBlock	1.282	Middle Eastern	1
347.587	5	9	961848	friendGroupBlock	1.446	stoners	1
358.605	5	9	972866	selfTraitBlock	4.233	"blunt, no-nonsense"	1
365.62	5	9	979881	selfTraitBlock	2.738	hedonistic and pleasure seeking	1
374.637	5	9	988898	selfTraitBlock	2.343	"trustworthy, faithful"	1
385.655	5	9	999916	selfTraitBlock	3.635	healthy and fit	1
394.672	5	9	1008933	selfTraitBlock	1.382	"jealous, petty"	1
409.693	5	9	1023954	friendRoleBlock	6.036	excludes unpopular or unwanted others from the group	1
420.702	5	9	1034963	friendRoleBlock	5.023	keeps the group from dangerous or risky ventures	1
431.7	5	9	1045961	friendRoleBlock	3.969	lets others in the group take advantage of them	1
440.717	5	9	1054978	friendRoleBlock	2.389	reminds others of their obligations	1
447.732	5	9	1061993	friendRoleBlock	1.478	throws parties for the group	1
460.752	5	9	1075013	selfRoleBlock	2.715	barters with others on behalf of the group	1
469.768	5	9	1084029	selfRoleBlock	1.552	leads the group	1
480.787	5	9	1095048	selfRoleBlock	2.397	discovers new knowledge for the group	1
491.805	5	9	1106066	selfRoleBlock	1.625	keeps others on schedule	1
500.822	5	9	1115083	selfRoleBlock	4.382	counsels others in difficult life decisions	1
1.007	5	9	1194742	selfTraitBlock	4.159	"persuasive, articulate and even eloquent"	2
8.023	5	9	1201758	selfTraitBlock	3.98	"cooperative, enjoying working with others"	2
19.041	5	9	1212776	selfTraitBlock	5.431	"callous, caring little for others"	2
30.049	5	9	1223784	selfTraitBlock	3.046	greedy or power-hungry	2
39.066	5	9	1232801	selfTraitBlock	1.841	"careful about doing things the right way, meticulous"	2
52.086	5	9	1245821	friendTraitBlock	3.66	hedonistic and pleasure seeking	2
63.104	5	9	1256839	friendTraitBlock	3.556	"perverse, having unhealthy habits"	2
74.122	5	9	1267857	friendTraitBlock	4.62	apathetic or indifferent	2
83.139	5	9	1276874	friendTraitBlock	1.947	finds fault with others	2
92.156	5	9	1285891	friendTraitBlock	3.252	"sentimental and sensitive, experiencing emotions strongly"	2
103.174	5	9	1296909	selfRoleBlock	5.563	asks questions when the group is confused	2
114.182	5	9	1307917	selfRoleBlock	2.644	helps people with physically demanding tasks	2
123.199	5	9	1316934	selfRoleBlock	2.283	ensures others in the group act morally	2
134.217	5	9	1327952	selfRoleBlock	5.36	engages others to be active and fit	2
141.223	5	9	1334958	selfRoleBlock	2.737	maintains the group's traditions and rituals	2
154.242	5	9	1347977	selfGroupBlock	1.759	Asian	2
165.261	5	9	1358996	selfGroupBlock	2.025	nerds	2
174.277	5	9	1368012	selfGroupBlock	3.207	liberals	2
181.293	5	9	1375028	selfGroupBlock	1.847	Middle Eastern	2
192.311	5	9	1386046	selfGroupBlock	1.562	conservatives	2
205.331	5	9	1399066	friendRoleBlock	3.306	finds new opportunities for the group	2
216.349	5	9	1410084	friendRoleBlock	1.866	leads the group	2
225.366	5	9	1419101	friendRoleBlock	2.683	counsels others in difficult life decisions	2
236.384	5	9	1430119	friendRoleBlock	3.2	keeps others on schedule	2
245.401	5	9	1439136	friendRoleBlock	3.965	shares study notes with others	2
256.419	5	9	1450154	friendTraitBlock	4.538	"spontaneous, adventuresome"	2
267.437	5	9	1461172	friendTraitBlock	5.762	perseverant until the task is finished	2
278.445	5	9	1472180	friendTraitBlock	1.762	"hurried, impatient"	2
287.462	5	9	1481197	friendTraitBlock	2.092	reckless and impulsive	2
296.479	5	9	1490214	friendTraitBlock	2.597	romantic or charming	2
307.497	5	9	1501232	friendGroupBlock	2.725	hipsters	2
318.515	5	9	1512250	friendGroupBlock	1.029	Buddhists	2
325.531	5	9	1519266	friendGroupBlock	1.365	Muslims	2
334.547	5	9	1528282	friendGroupBlock	1.226	students	2
345.566	5	9	1539301	friendGroupBlock	1.078	Black	2
358.586	5	9	1552321	selfTraitBlock	5.348	"sentimental and sensitive, experiencing emotions strongly"	2
369.594	5	9	1563329	selfTraitBlock	1.269	"outgoing, sociable"	2
376.609	5	9	1570344	selfTraitBlock	1.892	clever and cunning	2
385.626	5	9	1579361	selfTraitBlock	2.157	"perverse, having unhealthy habits"	2
394.643	5	9	1588378	selfTraitBlock	2.219	reckless and impulsive	2
409.664	5	9	1603399	selfRoleBlock	4.423	keeps the group from dangerous or risky ventures	2
420.682	5	9	1614417	selfRoleBlock	3.494	attacks others who harm the group	2
429.699	5	9	1623434	selfRoleBlock	2.801	challenges the morals and norms of the group	2
436.714	5	9	1630449	selfRoleBlock	4.664	advises the group on strategy in competitions and games	2
445.731	5	9	1639466	selfRoleBlock	1.678	helps others find romantic partners	2
460.752	5	9	1654487	friendRoleBlock	5.342	deceives others in the group for amusement or pleasure	2
471.76	5	9	1665495	friendRoleBlock	2.397	tutors others in the group	2
480.777	5	9	1674512	friendRoleBlock	1.766	helps others find romantic partners	2
491.795	5	9	1685530	friendRoleBlock	4.572	challenges the group's beliefs	2
498.811	5	9	1692546	friendRoleBlock	3.525	ensures others follow the group's rules	2
1.007	5	9	1769523	selfTraitBlock	2.132	"depressed, blue"	3
10.024	5	9	1778540	selfTraitBlock	1.613	gets nervous and anxious easily	3
17.039	5	9	1785555	selfTraitBlock	2.093	perseverant until the task is finished	3
28.058	5	9	1796574	selfTraitBlock	2.418	"eminent, popular, and captivating"	3
37.074	5	9	1805590	selfTraitBlock	1.445	"compliant, submissive"	3
52.096	5	9	1820612	friendTraitBlock	3.958	"passionate, opinionated"	3
61.112	5	9	1829628	friendTraitBlock	1.378	"promiscuous, sleeping around a lot"	3
70.129	5	9	1838645	friendTraitBlock	3.973	"prone to boredom, listless"	3
77.144	5	9	1845660	friendTraitBlock	2.625	"jealous, petty"	3
88.163	5	9	1856679	friendTraitBlock	4.107	"brave, courageous"	3
103.184	5	9	1871700	friendRoleBlock	4.762	engages others to be active and fit	3
110.199	5	9	1878715	friendRoleBlock	2.121	challenges others' authority in the group	3
119.216	5	9	1887732	friendRoleBlock	2.679	gives others in the group false hope	3
130.234	5	9	1898750	friendRoleBlock	2.595	hoards the group's resources for the future	3
139.251	5	9	1907767	friendRoleBlock	3.028	ensures others in the group act morally	3
154.272	5	9	1922788	selfGroupBlock	1.554	Muslims	3
165.29	5	9	1933806	selfGroupBlock	1.189	fraternity or sorority members	3
172.306	5	9	1940822	selfGroupBlock	0.865	women	3
181.322	5	9	1949838	selfGroupBlock	0.993	Canadians	3
192.341	5	9	1960857	selfGroupBlock	2.653	White	3
205.36	5	9	1973876	friendRoleBlock	4.429	provides emotional support to the group	3
212.376	5	9	1980892	friendRoleBlock	2.22	organizes and coordinates the group's plans	3
221.392	5	9	1989908	friendRoleBlock	2.537	divides up and assigns others to tasks	3
232.411	5	9	2000927	friendRoleBlock	3.325	resolves conflicts in the group	3
241.427	5	9	2009943	friendRoleBlock	2.976	shares gossip with the group	3
256.449	5	9	2024965	friendTraitBlock	5.663	"unathletic, weak, or physically limited in some fashion"	3
267.457	5	9	2035973	friendTraitBlock	2.129	"cooperative, enjoying working with others"	3
278.475	5	9	2046991	friendTraitBlock	2.273	"callous, caring little for others"	3
285.491	5	9	2054007	friendTraitBlock	3.411	unsatisfied with the way things are	3
294.507	5	9	2063023	friendTraitBlock	5.201	"careful about doing things the right way, meticulous"	3
307.517	5	9	2076033	selfRoleBlock	4.239	gives others in the group false hope	3
316.534	5	9	2085050	selfRoleBlock	4.616	deceives others in the group for amusement or pleasure	3
327.552	5	9	2096068	selfRoleBlock	3.345	ensures others follow the group's rules	3
336.569	5	9	2105085	selfRoleBlock	2.063	entertains the group	3
347.587	5	9	2116103	selfRoleBlock	4.709	challenges others' authority in the group	3
358.605	5	9	2127121	friendGroupBlock	2.061	conservatives	3
369.624	5	9	2138140	friendGroupBlock	2.642	White	3
376.639	5	9	2145155	friendGroupBlock	1.293	Canadians	3
385.656	5	9	2154172	friendGroupBlock	1.372	women	3
394.672	5	9	2163188	friendGroupBlock	3.162	commuter students	3
409.694	5	9	2178210	selfRoleBlock	2.686	organizes and coordinates the group's plans	3
418.71	5	9	2187226	selfRoleBlock	2.645	creates rules for the group	3
427.727	5	9	2196243	selfRoleBlock	2.16	hoards the group's resources for the future	3
438.745	5	9	2207261	selfRoleBlock	2.821	reminds others of their obligations	3
445.761	5	9	2214277	selfRoleBlock	3.011	finds new opportunities for the group	3
460.782	5	9	2229298	selfTraitBlock	3.001	"dull, unintelligent"	3
471.8	5	9	2240316	selfTraitBlock	2.402	unsatisfied with the way things are	3
480.817	5	9	2249333	selfTraitBlock	3.161	cold and aloof	3
489.834	5	9	2258350	selfTraitBlock	2.811	apathetic or indifferent	3
496.849	5	9	2265365	selfTraitBlock	2.077	arrogant or full of themselves	3
1.008	5	9	2418370	selfTraitBlock	3.571	"confident, secure in themselves"	4
10.024	5	9	2427386	selfTraitBlock	1.112	happy and cheerful	4
21.043	5	9	2438405	selfTraitBlock	5.985	"emotionally needy, craving affirmation or attention"	4
30.049	5	9	2447411	selfTraitBlock	1.979	"artistic, appreciating aesthetics"	4
37.065	5	9	2454427	selfTraitBlock	4.089	"prone to boredom, listless"	4
52.086	5	9	2469448	friendGroupBlock	1.789	Jewish	4
61.103	5	9	2478465	friendGroupBlock	1.831	men	4
70.119	5	9	2487481	friendGroupBlock	1.524	Christians	4
77.135	5	9	2494497	friendGroupBlock	1.016	Asian	4
88.153	5	9	2505515	friendGroupBlock	1.381	humanities majors	4
103.174	5	9	2520536	selfTraitBlock	2.714	"unathletic, weak, or physically limited in some fashion"	4
110.19	5	9	2527552	selfTraitBlock	2.036	"spontaneous, adventuresome"	4
119.206	5	9	2536568	selfTraitBlock	3.23	"passionate, opinionated"	4
130.225	5	9	2547587	selfTraitBlock	3.791	"brave, courageous"	4
141.243	5	9	2558605	selfTraitBlock	3.659	"relaxed, handles stress well"	4
154.263	5	9	2571625	friendRoleBlock	3.299	challenges the morals and norms of the group	4
163.279	5	9	2580641	friendRoleBlock	3.59	motivates others to a common goal	4
174.298	5	9	2591660	friendRoleBlock	2.345	attacks others who harm the group	4
181.313	5	9	2598675	friendRoleBlock	2.636	helps people with physically demanding tasks	4
192.331	5	9	2609693	friendRoleBlock	3.892	entertains the group	4
205.351	5	9	2622713	selfRoleBlock	3.561	provides emotional support to the group	4
216.369	5	9	2633731	selfRoleBlock	2.068	throws parties for the group	4
223.384	5	9	2640746	selfRoleBlock	1.965	helps others find their aspirations	4
234.403	5	9	2651765	selfRoleBlock	3.347	lets others in the group take advantage of them	4
243.419	5	9	2660781	selfRoleBlock	4.522	tutors others in the group	4
256.439	5	9	2673801	selfRoleBlock	6.885	shames group members for their mistakes	4
263.444	5	9	2680806	selfRoleBlock	3.286	resolves conflicts in the group	4
274.463	5	9	2691825	selfRoleBlock	4.285	loosens up the group	4
283.479	5	9	2700841	selfRoleBlock	1.529	shares gossip with the group	4
292.496	5	9	2709858	selfRoleBlock	3.452	divides up and assigns others to tasks	4
307.517	5	9	2724879	friendTraitBlock	2.619	"eminent, popular, and captivating"	4
314.533	5	9	2731895	friendTraitBlock	1.275	"outgoing, sociable"	4
323.549	5	9	2740911	friendTraitBlock	3.432	"relaxed, handles stress well"	4
334.568	5	9	2751930	friendTraitBlock	1.925	considerate and kind	4
343.584	5	9	2760946	friendTraitBlock	2.727	"confident, secure in themselves"	4
358.606	5	9	2775968	selfGroupBlock	3.847	Christians	4
365.621	5	9	2782983	selfGroupBlock	1.443	students	4
374.638	5	9	2792000	selfGroupBlock	2.353	commuter students	4
385.656	5	9	2803018	selfGroupBlock	2.419	men	4
396.674	5	9	2814036	selfGroupBlock	1.483	Black	4
409.694	5	9	2827056	friendTraitBlock	2.785	"emotionally needy, craving affirmation or attention"	4
420.712	5	9	2838074	friendTraitBlock	1.551	"depressed, blue"	4
429.729	5	9	2847091	friendTraitBlock	3.059	gets nervous and anxious easily	4
438.746	5	9	2856108	friendTraitBlock	1.588	"dull, unintelligent"	4
449.764	5	9	2867126	friendTraitBlock	3.466	"blunt, no-nonsense"	4
460.782	5	9	2878144	friendRoleBlock	3.742	asks questions when the group is confused	4
467.798	5	9	2885160	friendRoleBlock	4.702	cleans and tidies up after others	4
478.816	5	9	2896178	friendRoleBlock	2.334	helps others find their aspirations	4
489.834	5	9	2907196	friendRoleBlock	2.009	shames group members for their mistakes	4
498.851	5	9	2916213	friendRoleBlock	2.344	advises the group on strategy in competitions and games	4
1.001	5	10	323963	friendRoleBlock	3.494	tutors others in the group	1
10.018	5	10	332980	friendRoleBlock	3.358	lets others in the group take advantage of them	1
19.035	5	10	341997	friendRoleBlock	2.572	maintains the group's traditions and rituals	1
30.052	5	10	353014	friendRoleBlock	3.374	keeps the group from dangerous or risky ventures	1
37.061	5	10	360023	friendRoleBlock	2.992	challenges the group's beliefs	1
52.07	5	10	375032	friendTraitBlock	2.581	considerate and kind	1
63.087	5	10	386049	friendTraitBlock	2.745	"artistic, appreciating aesthetics"	1
72.096	5	10	395058	friendTraitBlock	2.309	"depressed, blue"	1
83.105	5	10	406067	friendTraitBlock	3.141	"passionate, opinionated"	1
90.113	5	10	413075	friendTraitBlock	3.868	"callous, caring little for others"	1
103.122	5	10	426084	selfTraitBlock	2.593	"relaxed, handles stress well"	1
114.14	5	10	437102	selfTraitBlock	2.786	unsatisfied with the way things are	1
121.148	5	10	444110	selfTraitBlock	2.325	"cooperative, enjoying working with others"	1
132.157	5	10	455119	selfTraitBlock	3.205	hedonistic and pleasure seeking	1
141.166	5	10	464128	selfTraitBlock	1.838	arrogant or full of themselves	1
154.175	5	10	477137	friendTraitBlock	3.028	"blunt, no-nonsense"	1
161.184	5	10	484146	friendTraitBlock	1.728	happy and cheerful	1
172.192	5	10	495154	friendTraitBlock	1.882	"spontaneous, adventuresome"	1
183.21	5	10	506172	friendTraitBlock	3.438	unsatisfied with the way things are	1
192.218	5	10	515180	friendTraitBlock	2.179	"jealous, petty"	1
205.227	5	10	528189	friendRoleBlock	2.944	counsels others in difficult life decisions	1
214.236	5	10	537198	friendRoleBlock	2.39	keeps others on schedule	1
225.253	5	10	548215	friendRoleBlock	2.807	cleans and tidies up after others	1
232.27	5	10	555232	friendRoleBlock	2.556	advises the group on strategy in competitions and games	1
243.288	5	10	566250	friendRoleBlock	2.777	helps others find romantic partners	1
256.297	5	10	579259	friendGroupBlock	2.524	Black	1
265.305	5	10	588267	friendGroupBlock	1.556	White	1
274.314	5	10	597276	friendGroupBlock	1.511	stoners	1
281.323	5	10	604285	friendGroupBlock	1.975	conservatives	1
292.332	5	10	615294	friendGroupBlock	1.177	liberals	1
307.341	5	10	630303	selfTraitBlock	2.43	"outgoing, sociable"	1
316.35	5	10	639312	selfTraitBlock	2.191	apathetic or indifferent	1
327.359	5	10	650321	selfTraitBlock	1.497	"spontaneous, adventuresome"	1
338.367	5	10	661329	selfTraitBlock	1.768	"dull, unintelligent"	1
347.385	5	10	670347	selfTraitBlock	2.874	"perverse, having unhealthy habits"	1
358.393	5	10	681355	selfRoleBlock	2.775	shames group members for their mistakes	1
367.411	5	10	690373	selfRoleBlock	3.771	lets others in the group take advantage of them	1
374.428	5	10	697390	selfRoleBlock	2.555	challenges others' authority in the group	1
385.436	5	10	708398	selfRoleBlock	1.917	finds new opportunities for the group	1
396.454	5	10	719416	selfRoleBlock	2.774	ensures others follow the group's rules	1
409.463	5	10	732425	selfRoleBlock	2.816	advises the group on strategy in competitions and games	1
420.472	5	10	743434	selfRoleBlock	2.079	helps others find romantic partners	1
429.489	5	10	752451	selfRoleBlock	2.965	deceives others in the group for amusement or pleasure	1
438.497	5	10	761459	selfRoleBlock	2.82	attacks others who harm the group	1
449.515	5	10	772477	selfRoleBlock	3.449	barters with others on behalf of the group	1
460.524	5	10	783486	selfGroupBlock	1.904	students	1
469.532	5	10	792494	selfGroupBlock	2.035	Jewish	1
480.541	5	10	803503	selfGroupBlock	1.01	Christians	1
