Subject	onset	duration	sample	trial_type	response_time	stimulus	run
27	283.289	5	1856169	selfRoleBlock	3.272	engages others to be active and fit	3
27	292.298	5	1865178	selfRoleBlock	1.494	resolves conflicts in the group	3
27	307.307	5	1880187	selfRoleBlock	3.466	deceives others in the group for amusement or pleasure	3
27	316.315	5	1889195	selfRoleBlock	2.819	challenges the group's beliefs	3
27	327.333	5	1900213	selfRoleBlock	2.86	gives others in the group false hope	3
27	334.349	5	1907229	selfRoleBlock	1.995	ensures others in the group act morally	3
27	345.367	5	1918247	selfRoleBlock	2.742	challenges others' authority in the group	3
27	358.376	5	1931256	friendTraitBlock	4.026	passionate, opinionated	3
27	367.384	5	1940264	friendTraitBlock	1.7	romantic or charming	3
27	378.393	5	1951273	friendTraitBlock	1.059	depressed, blue	3
27	389.402	5	1962282	friendTraitBlock	3.056	finds fault with others	3
27	398.411	5	1971291	friendTraitBlock	3.542	artistic, appreciating aesthetics	3
27	409.42	5	1982300	selfGroupBlock	2.482	Muslims	3
27	420.429	5	1993309	selfGroupBlock	1.978	Canadians	3
27	429.437	5	2002317	selfGroupBlock	2.105	humanities majors	3
27	438.454	5	2011334	selfGroupBlock	1.744	fraternity or sorority members	3
27	445.463	5	2018343	selfGroupBlock	1.46	conservatives	3
27	460.472	5	2033352	friendRoleBlock	3.024	keeps others on schedule	3
27	467.489	5	2040369	friendRoleBlock	3.524	maintains the group's traditions and rituals	3
27	476.498	5	2049378	friendRoleBlock	2.015	leads the group	3
27	487.507	5	2060387	friendRoleBlock	3.048	helps others find their aspirations	3
27	496.524	5	2069404	friendRoleBlock	1.846	engages others to be active and fit	3
27	1.001	5	2166892	selfTraitBlock	2.231	hurried, impatient	4
27	12.01	5	2177901	selfTraitBlock	1.664	blunt, no-nonsense	4
27	19.027	5	2184918	selfTraitBlock	3.343	perverse, having unhealthy habits	4
27	28.035	5	2193926	selfTraitBlock	1.2	promiscuous, sleeping around a lot	4
27	39.044	5	2204935	selfTraitBlock	1.311	jealous, petty	4
27	52.053	5	2217944	friendGroupBlock	2.104	hipsters	4
27	59.062	5	2224953	friendGroupBlock	1.299	nerds	4
27	70.071	5	2235962	friendGroupBlock	2.341	liberals	4
27	79.079	5	2244970	friendGroupBlock	1.227	Asian	4
27	88.097	5	2253988	friendGroupBlock	1.545	fraternity or sorority members	4
27	103.106	5	2268997	selfRoleBlock	2.724	hoards the group's resources for the future	4
27	114.123	5	2280014	selfRoleBlock	2.558	organizes and coordinates the group's plans	4
27	123.132	5	2289023	selfRoleBlock	2.315	loosens up the group	4
27	132.14	5	2298031	selfRoleBlock	3.533	helps others find their aspirations	4
27	139.149	5	2305040	selfRoleBlock	1.32	throws parties for the group	4
27	154.158	5	2320049	friendTraitBlock	2.265	eminent, popular, and captivating	4
27	165.167	5	2331058	friendTraitBlock	2.025	gets nervous and anxious easily	4
27	176.176	5	2342067	friendTraitBlock	2.727	prone to boredom, listless	4
27	183.193	5	2349084	friendTraitBlock	3.44	careful about doing things the right way, meticulous	4
27	192.21	5	2358101	friendTraitBlock	1.741	sentimental and sensitive, experiencing emotions strongly	4
27	205.219	5	2371110	selfTraitBlock	3.713	greedy or power-hungry	4
27	216.228	5	2382119	selfTraitBlock	3.934	relaxed, handles stress well	4
27	225.236	5	2391127	selfTraitBlock	1.728	unsatisfied with the way things are	4
27	232.245	5	2398136	selfTraitBlock	1.887	passionate, opinionated	4
27	241.262	5	2407153	selfTraitBlock	1.958	emotionally needy, craving affirmation or attention	4
27	256.271	5	2422162	friendTraitBlock	3.734	happy and cheerful	4
27	267.28	5	2433171	friendTraitBlock	2.217	cold and aloof	4
27	278.281	5	2444172	friendTraitBlock	3.427	brave, courageous	4
27	287.289	5	2453180	friendTraitBlock	1.522	callous, caring little for others	4
27	294.298	5	2460189	friendTraitBlock	3.112	compliant, submissive	4
27	307.307	5	2473198	selfRoleBlock	1.506	shares gossip with the group	4
27	318.316	5	2484207	selfRoleBlock	4.305	counsels others in difficult life decisions	4
27	327.325	5	2493216	selfRoleBlock	1.589	helps others find romantic partners	4
27	334.342	5	2500233	selfRoleBlock	2.777	reminds others of their obligations	4
27	343.359	5	2509250	selfRoleBlock	2.218	shames group members for their mistakes	4
27	358.368	5	2524259	friendRoleBlock	2.457	challenges the group's beliefs	4
27	369.385	5	2535276	friendRoleBlock	3.43	advises the group on strategy in competitions and games	4
27	378.394	5	2544285	friendRoleBlock	2.036	gives others in the group false hope	4
27	385.411	5	2551302	friendRoleBlock	4.683	asks questions when the group is confused	4
27	394.428	5	2560319	friendRoleBlock	2.295	barters with others on behalf of the group	4
27	409.437	5	2575328	selfGroupBlock	2.894	nerds	4
27	418.446	5	2584337	selfGroupBlock	2.924	hipsters	4
27	427.454	5	2593345	selfGroupBlock	1.129	Middle Eastern	4
27	438.463	5	2604354	selfGroupBlock	1.076	Buddhists	4
27	449.472	5	2615363	selfGroupBlock	1.241	men	4
27	460.481	5	2626372	friendRoleBlock	4.527	counsels others in difficult life decisions	4
27	469.49	5	2635381	friendRoleBlock	3.014	attacks others who harm the group	4
27	476.507	5	2642398	friendRoleBlock	2.385	lets others in the group take advantage of them	4
27	487.524	5	2653415	friendRoleBlock	1.595	challenges the morals and norms of the group	4
27	496.541	5	2662432	friendRoleBlock	2.811	divides up and assigns others to tasks	4
28	1.001	5	463855	selfTraitBlock	3.293	happy and cheerful	1
28	10.01	5	472864	selfTraitBlock	0.844	brave, courageous	1
28	21.019	5	483873	selfTraitBlock	1.175	cooperative, enjoying working with others	1
28	28.027	5	490881	selfTraitBlock	1.995	perseverant until the task is finished	1
28	39.044	5	501898	selfTraitBlock	2.976	emotionally needy, craving affirmation or attention	1
28	52.053	5	514907	selfRoleBlock	3.373	attacks others who harm the group	1
28	63.071	5	525925	selfRoleBlock	1.947	helps people with physically demanding tasks	1
28	74.088	5	536942	selfRoleBlock	2.463	challenges others' authority in the group	1
28	83.096	5	545950	selfRoleBlock	2.564	helps others find romantic partners	1
28	92.114	5	554968	selfRoleBlock	2.694	deceives others in the group for amusement or pleasure	1
28	103.122	5	565976	friendGroupBlock	2.167	Canadians	1
28	112.131	5	574985	friendGroupBlock	2.053	hipsters	1
28	123.14	5	585994	friendGroupBlock	1.614	fraternity or sorority members	1
28	132.149	5	595003	friendGroupBlock	1.818	stoners	1
28	139.157	5	602011	friendGroupBlock	3.177	humanities majors	1
28	154.167	5	617021	selfRoleBlock	4.794	challenges the morals and norms of the group	1
28	165.184	5	628038	selfRoleBlock	1.846	provides emotional support to the group	1
28	174.192	5	637046	selfRoleBlock	2.615	ensures others in the group act morally	1
28	185.21	5	648064	selfRoleBlock	4	hoards the group's resources for the future	1
28	194.218	5	657072	selfRoleBlock	3.541	reminds others of their obligations	1
28	205.227	5	668081	selfGroupBlock	1.906	hipsters	1
28	214.236	5	677090	selfGroupBlock	1.364	Middle Eastern	1
28	225.245	5	688099	selfGroupBlock	1.261	liberals	1
28	234.254	5	697108	selfGroupBlock	0.824	nerds	1
28	241.262	5	704116	selfGroupBlock	1.817	conservatives	1
28	256.271	5	719125	selfTraitBlock	3.237	finds fault with others	1
28	263.28	5	726134	selfTraitBlock	1.161	spontaneous, adventuresome	1
28	274.289	5	737143	selfTraitBlock	1.856	greedy or power-hungry	1
28	283.298	5	746152	selfTraitBlock	2.737	apathetic or indifferent	1
28	292.315	5	755169	selfTraitBlock	3.069	unathletic, weak, or physically limited in some fashion	1
28	307.324	5	770178	friendTraitBlock	1.948	arrogant or full of themselves	1
28	318.333	5	781187	friendTraitBlock	2.164	blunt, no-nonsense	1
28	327.341	5	790195	friendTraitBlock	1.266	gets nervous and anxious easily	1
28	334.358	5	797212	friendTraitBlock	1.18	cooperative, enjoying working with others	1
28	343.367	5	806221	friendTraitBlock	1.485	hurried, impatient	1
28	358.376	5	821230	friendRoleBlock	2.906	deceives others in the group for amusement or pleasure	1
28	367.385	5	830239	friendRoleBlock	2.052	leads the group	1
28	378.402	5	841256	friendRoleBlock	1.236	provides emotional support to the group	1
28	387.411	5	850265	friendRoleBlock	1.51	entertains the group	1
28	394.42	5	857274	friendRoleBlock	2.314	loosens up the group	1
28	409.429	5	872283	friendRoleBlock	2.913	barters with others on behalf of the group	1
28	418.446	5	881300	friendRoleBlock	1.98	motivates others to a common goal	1
28	427.463	5	890317	friendRoleBlock	2.688	helps people with physically demanding tasks	1
28	434.48	5	897334	friendRoleBlock	2.071	challenges others' authority in the group	1
28	445.497	5	908351	friendRoleBlock	2.399	asks questions when the group is confused	1
28	460.506	5	923360	friendTraitBlock	2.623	compliant, submissive	1
28	469.515	5	932369	friendTraitBlock	2.055	callous, caring little for others	1
28	476.524	5	939378	friendTraitBlock	1.733	brave, courageous	1
28	487.541	5	950395	friendTraitBlock	3.311	artistic, appreciating aesthetics	1
28	498.55	5	961404	friendTraitBlock	1.948	depressed, blue	1
28	1	5	1044324	selfRoleBlock	1.67	entertains the group	2
28	10.009	5	1053333	selfRoleBlock	1.164	cleans and tidies up after others	2
28	17.026	5	1060350	selfRoleBlock	1.972	lets others in the group take advantage of them	2
28	28.035	5	1071359	selfRoleBlock	2.719	ensures others follow the group's rules	2
28	39.044	5	1082368	selfRoleBlock	2.256	asks questions when the group is confused	2
28	52.053	5	1095377	friendGroupBlock	3.465	Asian	2
28	61.061	5	1104385	friendGroupBlock	1.775	women	2
28	68.07	5	1111394	friendGroupBlock	1.388	men	2
28	79.079	5	1122403	friendGroupBlock	1.506	Jewish	2
28	90.088	5	1133412	friendGroupBlock	1.493	Middle Eastern	2
28	103.097	5	1146421	selfRoleBlock	2.514	organizes and coordinates the group's plans	2
28	110.105	5	1153429	selfRoleBlock	2.121	engages others to be active and fit	2
28	121.114	5	1164438	selfRoleBlock	1.866	shares gossip with the group	2
28	132.123	5	1175447	selfRoleBlock	4.02	shames group members for their mistakes	2
28	141.14	5	1184464	selfRoleBlock	5.286	excludes unpopular or unwanted others from the group	2
28	154.141	5	1197465	friendRoleBlock	3.112	helps others find their aspirations	2
28	165.15	5	1208474	friendRoleBlock	2.758	gives others in the group false hope	2
28	176.158	5	1219482	friendRoleBlock	2.72	tutors others in the group	2
28	185.176	5	1228500	friendRoleBlock	2.439	ensures others in the group act morally	2
28	192.184	5	1235508	friendRoleBlock	1.65	cleans and tidies up after others	2
28	205.193	5	1248517	selfGroupBlock	2.613	Black	2
28	212.202	5	1255526	selfGroupBlock	1.398	Muslims	2
28	223.211	5	1266535	selfGroupBlock	0.919	students	2
28	234.22	5	1277544	selfGroupBlock	1.136	women	2
28	243.228	5	1286552	selfGroupBlock	1.791	Jewish	2
28	256.237	5	1299561	selfTraitBlock	2.213	cold and aloof	2
28	265.246	5	1308570	selfTraitBlock	2.987	hurried, impatient	2
28	276.255	5	1319579	selfTraitBlock	2.066	passionate, opinionated	2
28	285.264	5	1328588	selfTraitBlock	3.675	prone to boredom, listless	2
28	296.273	5	1339597	selfTraitBlock	1.449	depressed, blue	2
28	307.281	5	1350605	friendTraitBlock	2.62	unathletic, weak, or physically limited in some fashion	2
28	316.29	5	1359614	friendTraitBlock	2.918	romantic or charming	2
28	327.299	5	1370623	friendTraitBlock	1.846	trustworthy, faithful	2
28	336.308	5	1379632	friendTraitBlock	1.617	happy and cheerful	2
28	343.316	5	1386640	friendTraitBlock	1.807	dull, unintelligent	2
28	358.325	5	1401649	friendTraitBlock	3.639	prone to boredom, listless	2
28	365.334	5	1408658	friendTraitBlock	1.426	jealous, petty	2
28	376.343	5	1419667	friendTraitBlock	2.444	outgoing, sociable	2
28	385.352	5	1428676	friendTraitBlock	1.986	considerate and kind	2
28	396.369	5	1439693	friendTraitBlock	3.894	careful about doing things the right way, meticulous	2
28	409.378	5	1452702	selfTraitBlock	2.358	considerate and kind	2
28	418.387	5	1461711	selfTraitBlock	2.815	eminent, popular, and captivating	2
28	425.395	5	1468719	selfTraitBlock	2.298	romantic or charming	2
28	436.413	5	1479737	selfTraitBlock	3.969	perverse, having unhealthy habits	2
28	447.421	5	1490745	selfTraitBlock	2.186	dull, unintelligent	2
28	460.43	5	1503754	friendRoleBlock	2.77	shames group members for their mistakes	2
28	467.447	5	1510771	friendRoleBlock	2.716	reminds others of their obligations	2
28	478.456	5	1521780	friendRoleBlock	3.173	keeps others on schedule	2
28	487.465	5	1530789	friendRoleBlock	3.234	creates rules for the group	2
28	498.474	5	1541798	friendRoleBlock	2.546	shares study notes with others	2
28	1.001	5	1623002	selfGroupBlock	2.365	humanities majors	3
28	12.01	5	1634011	selfGroupBlock	1.833	Asian	3
28	21.018	5	1643019	selfGroupBlock	1.567	men	3
28	30.027	5	1652028	selfGroupBlock	1.839	Buddhists	3
28	37.036	5	1659037	selfGroupBlock	2.109	stoners	3
28	52.045	5	1674046	selfTraitBlock	2.962	blunt, no-nonsense	3
28	59.053	5	1681054	selfTraitBlock	1.941	reckless and impulsive	3
28	70.062	5	1692063	selfTraitBlock	3.14	relaxed, handles stress well	3
28	81.071	5	1703072	selfTraitBlock	1.81	outgoing, sociable	3
28	90.08	5	1712081	selfTraitBlock	3.607	gets nervous and anxious easily	3
28	103.089	5	1725090	friendRoleBlock	2.511	helps others find romantic partners	3
28	114.106	5	1736107	friendRoleBlock	1.746	counsels others in difficult life decisions	3
28	123.115	5	1745116	friendRoleBlock	1.785	challenges the group's beliefs	3
28	130.132	5	1752133	friendRoleBlock	3.456	organizes and coordinates the group's plans	3
28	141.149	5	1763150	friendRoleBlock	3.28	maintains the group's traditions and rituals	3
28	154.158	5	1776159	selfRoleBlock	3.821	maintains the group's traditions and rituals	3
28	165.167	5	1787168	selfRoleBlock	2.969	loosens up the group	3
28	174.184	5	1796185	selfRoleBlock	3.984	barters with others on behalf of the group	3
28	181.201	5	1803202	selfRoleBlock	2.563	divides up and assigns others to tasks	3
28	192.21	5	1814211	selfRoleBlock	2.505	shares study notes with others	3
28	205.219	5	1827220	selfTraitBlock	3.729	sentimental and sensitive, experiencing emotions strongly	3
28	216.228	5	1838229	selfTraitBlock	2.17	confident, secure in themselves	3
28	225.236	5	1847237	selfTraitBlock	1.549	trustworthy, faithful	3
28	236.245	5	1858246	selfTraitBlock	2.384	compliant, submissive	3
28	243.262	5	1865263	selfTraitBlock	2.357	careful about doing things the right way, meticulous	3
28	256.271	5	1878272	friendRoleBlock	2.704	resolves conflicts in the group	3
28	263.288	5	1885289	friendRoleBlock	2.704	keeps the group from dangerous or risky ventures	3
28	274.297	5	1896298	friendRoleBlock	3.398	engages others to be active and fit	3
28	283.314	5	1905315	friendRoleBlock	2.182	hoards the group's resources for the future	3
28	292.331	5	1914332	friendRoleBlock	5.292	excludes unpopular or unwanted others from the group	3
28	307.332	5	1929333	friendTraitBlock	2.275	greedy or power-hungry	3
28	314.349	5	1936350	friendTraitBlock	3.685	persuasive, articulate and even eloquent	3
28	325.358	5	1947359	friendTraitBlock	2.37	perseverant until the task is finished	3
28	334.367	5	1956368	friendTraitBlock	4.525	relaxed, handles stress well	3
28	343.384	5	1965385	friendTraitBlock	3.103	hedonistic and pleasure seeking	3
28	358.393	5	1980394	friendTraitBlock	2.292	healthy and fit	3
28	367.41	5	1989411	friendTraitBlock	4.14	promiscuous, sleeping around a lot	3
28	378.427	5	2000428	friendTraitBlock	2.778	emotionally needy, craving affirmation or attention	3
28	389.436	5	2011437	friendTraitBlock	4.066	confident, secure in themselves	3
28	396.444	5	2018445	friendTraitBlock	1.612	cold and aloof	3
28	409.453	5	2031454	selfRoleBlock	2.713	throws parties for the group	3
28	420.462	5	2042463	selfRoleBlock	3.727	gives others in the group false hope	3
28	429.471	5	2051472	selfRoleBlock	1.734	leads the group	3
28	440.48	5	2062481	selfRoleBlock	3.996	resolves conflicts in the group	3
28	447.489	5	2069490	selfRoleBlock	1.828	creates rules for the group	3
28	460.497	5	2082498	friendGroupBlock	2.182	students	3
28	467.506	5	2089507	friendGroupBlock	1.36	Buddhists	3
28	476.515	5	2098516	friendGroupBlock	2.264	White	3
28	485.524	5	2107525	friendGroupBlock	1.885	liberals	3
28	496.533	5	2118534	friendGroupBlock	3.168	nerds	3
28	1	5	2205571	selfTraitBlock	3.06	jealous, petty	4
28	10.009	5	2214580	selfTraitBlock	3.107	hedonistic and pleasure seeking	4
28	17.026	5	2221597	selfTraitBlock	3.806	persuasive, articulate and even eloquent	4
28	26.035	5	2230606	selfTraitBlock	1.077	healthy and fit	4
28	37.043	5	2241614	selfTraitBlock	2.382	clever and cunning	4
28	52.052	5	2256623	selfGroupBlock	2.677	fraternity or sorority members	4
28	59.061	5	2263632	selfGroupBlock	3.615	commuter students	4
28	68.07	5	2272641	selfGroupBlock	0.911	White	4
28	79.079	5	2283650	selfGroupBlock	1.885	Canadians	4
28	88.087	5	2292658	selfGroupBlock	1.69	Christians	4
28	103.097	5	2307668	friendRoleBlock	5.002	divides up and assigns others to tasks	4
28	114.097	5	2318668	friendRoleBlock	3.876	lets others in the group take advantage of them	4
28	123.106	5	2327677	friendRoleBlock	1.948	attacks others who harm the group	4
28	130.123	5	2334694	friendRoleBlock	5.026	advises the group on strategy in competitions and games	4
28	139.123	5	2343694	friendRoleBlock	1.531	ensures others follow the group's rules	4
28	154.132	5	2358703	friendGroupBlock	2.181	Black	4
